X_COORD	Y_COORD
145.5207214	-14.81170082
143.7054443	-13.38013554
143.8589325	-14.06368637
143.9138947	-14.07781029
143.7506561	-13.41682148
145.5572815	-14.88309574
143.9745331	-13.39894772
143.9759064	-13.42455959
143.9821777	-14.00527954
145.0892639	-14.4156599
145.3224793	-14.4195385
145.0440216	-14.44357872
145.4103699	-14.44501114
145.6183319	-14.84252357
143.9785156	-13.43976307
143.6286774	-13.41608715
143.8153076	-13.42310429
143.7024841	-14.14096928
143.7739563	-14.22058868
143.7922974	-14.22569561
143.8172913	-13.70207787
143.730896	-14.25510216
143.7796936	-14.28871727
145.4821167	-14.45256233
144.0022888	-14.12823677
144.3023529	-14.12132931
145.0252991	-14.47311687
145.2222443	-14.45621586
145.5367737	-14.49668884
144.4841003	-14.14257717
145.7033539	-14.99295044
144.7037354	-14.123209
144.6997986	-14.13428593
144.8594055	-14.19372177
143.9296265	-14.01922894
144.4851532	-14.14838314
144.7110596	-14.55679035
145.4541321	-14.90861607
144.3212433	-14.09972095
143.7385559	-13.48629475
143.9958191	-13.46698475
144.9700165	-14.50333881
144.0526428	-13.47808075
143.655304	-13.54245853
144.1161041	-13.97915649
144.7649841	-14.5015974
148.2502899	-20.02507591
144.2423248	-14.06813049
145.4415131	-15.02282429
144.7350617	-14.17453384
145.3796234	-15.09353924
145.2633209	-15.09548569
145.2687225	-15.09468842
145.2641449	-15.10084438
143.7909546	-13.52589226
149.5259247	-19.68199158
143.8520508	-13.55240631
144.2460632	-14.14079285
144.915802	-14.5055275
144.8450165	-14.52162933
144.9732056	-14.52409172
144.8560333	-14.53952599
145.3175964	-15.13833618
145.247467	-15.15592575
144.9926758	-14.53987789
145.4223938	-15.11523628
145.268219	-15.15889835
145.4961243	-15.16672802
145.2467499	-15.17649174
143.9216766	-13.64098835
143.7923584	-13.68203926
144.2458954	-14.20897293
143.5643768	-13.72936916
143.8249054	-13.6243248
143.9078674	-13.6067009
144.2540741	-14.15140057
144.2321777	-14.16351414
144.2193604	-14.17449474
144.2164764	-14.16182899
144.9216614	-14.54079914
144.9186401	-14.54436874
144.8701935	-14.54813004
144.8501587	-14.55084801
144.9051971	-14.55351067
144.8892517	-14.56277466
144.9272461	-14.57393074
145.4314423	-15.41388798
145.4174957	-15.47411537
145.5691986	-15.00490189
145.6959381	-15.03404808
145.7028503	-15.04533005
145.6794586	-15.0241518
143.5567017	-13.63815117
143.6388092	-13.73720264
143.7307434	-13.65333939
143.6907196	-13.6692791
144.2219238	-14.21750355
144.2678986	-14.2218523
144.3478394	-14.25623035
144.3561401	-14.27101898
144.747757	-14.06616116
144.6671143	-14.0890255
144.935257	-14.61428642
144.9221954	-14.63728428
144.9936676	-14.71187115
144.9865265	-14.71438885
144.9526672	-14.71846771
145.1584625	-14.50730419
145.1781311	-14.66032028
145.5330505	-15.04456997
145.5700073	-15.05088806
145.5175324	-15.07336807
145.7237244	-15.07281303
145.7051697	-15.07479286
145.6364136	-15.0979948
145.6702271	-15.09437656
143.8379364	-13.75963593
143.905777	-13.74318218
143.9477234	-13.75630569
143.6404877	-13.77140236
144.5246277	-14.12029743
144.6464081	-14.16754627
144.5216522	-14.16741085
145.4910278	-14.6519022
145.2521515	-14.65499687
143.5441895	-13.77156544
145.5872192	-15.25070858
145.5713043	-15.13893986
145.6972046	-15.13665295
143.9794464	-13.76837921
144.8526459	-14.20498943
145.7383728	-15.18930244
145.62117	-15.19776058
145.4469452	-14.65856457
143.9300995	-13.82892609
143.9617004	-13.76087666
143.9326477	-10.6364069
144.2788544	-14.17367458
144.2551575	-14.194561
144.2442474	-14.17051411
144.7996979	-14.17776299
144.5382233	-14.18373394
144.8919373	-14.20033455
145.4661102	-14.65501785
145.4498138	-14.68557739
143.6557312	-13.90091991
145.5565186	-15.20737457
145.7225037	-15.24113178
145.5371857	-15.24224567
145.7518463	-15.28094673
143.7178345	-13.86518288
143.9370117	-13.86664867
143.6383514	-13.87374783
143.6444244	-13.88198185
143.6020355	-13.88528919
143.8925476	-13.90420246
143.6787262	-13.91607857
144.9583588	-14.22637463
144.5767365	-14.23252583
144.9283142	-14.21223068
144.6701355	-14.20374966
148.4756012	-20.03020859
148.830246	-20.24907303
145.4723206	-14.68106556
148.9358215	-20.34912682
148.9273224	-20.34967041
148.2246704	-19.23618126
148.9627228	-20.37173462
148.8483887	-20.3289814
148.5367432	-20.08592987
149.0823059	-20.30060959
149.0989838	-20.28015709
148.5079956	-20.08583832
149.1054077	-20.26360321
148.2413788	-19.23273087
148.9295197	-20.29818916
148.877594	-20.0883007
148.2584686	-19.11724091
148.9208984	-20.29049301
148.82901	-20.3862896
148.8470917	-20.34325027
148.5425873	-19.09532166
148.8480682	-20.36315346
149.1120911	-20.27614784
148.594635	-19.38027191
149.4111023	-19.43678665
148.8926849	-20.08108711
148.9750214	-20.07186508
148.924881	-20.27789116
148.9522858	-20.24401665
148.9454346	-20.22443008
148.5952606	-19.32294655
148.6071777	-19.33229446
148.128891	-18.83682823
148.8509674	-20.37420464
148.8615112	-20.39131165
148.8584442	-20.35241699
148.6502533	-19.07159805
148.6796875	-19.17266464
148.7433929	-19.37219048
150.7474365	-20.41424179
149.0883179	-20.30246353
149.1194458	-20.26964378
149.1660919	-19.24489212
148.9684601	-20.32762146
149.1727142	-19.62364578
149.2015076	-19.51189041
148.6077271	-20.10022926
148.980835	-20.32308197
148.9518433	-20.21712685
148.9577332	-20.17952156
148.959259	-20.15612793
149.2029266	-19.52073669
148.8740997	-20.38865471
148.8556824	-20.32502365
148.6523743	-20.10769844
148.8863678	-20.37526894
149.9966278	-19.72412109
150.0421295	-19.71613884
149.2143707	-19.27701759
150.0986328	-19.74240112
150.1682587	-19.85525322
149.0941925	-20.30509949
150.1694183	-19.91014099
150.1882019	-19.88889313
150.2287445	-19.89331818
148.5722199	-20.10396576
150.2454834	-19.91080284
148.9916229	-20.30598831
149.0063019	-20.3098774
149.0144043	-20.31586456
150.3942413	-19.92307472
149.0323792	-20.30604362
148.6642609	-20.10923576
151.4812927	-23.93275642
148.95961	-20.33107758
148.8409729	-20.27581787
148.0709839	-18.83655357
148.8273926	-20.27772713
148.8332977	-20.36952591
148.7470551	-19.29636383
148.7601166	-19.36961555
148.9626617	-19.28400993
149.0219116	-19.30819321
149.0288849	-19.52679634
149.1171417	-19.25987434
146.5632172	-18.66501045
148.7139282	-20.10733986
148.8512116	-20.26683617
148.8309174	-20.26343346
149.1474915	-19.30397797
147.8957672	-19.8535881
148.8408661	-20.26076698
149.0328064	-19.11525345
149.1107483	-19.13601875
148.8417969	-20.42320824
149.2184448	-19.32469749
148.5579681	-20.11190605
148.5688019	-20.12872887
148.6121063	-20.12642479
148.8501282	-20.42609596
148.8488617	-20.28226471
148.7699585	-20.2343483
148.8506317	-20.42651367
149.0289612	-20.16838264
149.2290955	-19.28629875
148.8441315	-20.42871666
148.9034119	-20.15073013
149.2391663	-19.54565048
149.2413025	-19.56520462
149.2450104	-19.53996468
149.2646942	-19.655653
149.278717	-19.21601295
149.2803803	-19.35026932
148.8972626	-20.1150074
148.9080048	-20.07657051
148.795044	-20.28438187
148.8015595	-20.28759575
148.6058502	-20.13317299
148.9436493	-20.11535072
148.928833	-20.16004562
148.9210053	-20.1589241
149.0386505	-20.16909027
149.033493	-20.1568203
147.5570526	-19.02228546
149.2874298	-19.4111557
149.3510437	-19.39413071
149.3531647	-19.25749779
149.3794708	-19.33300209
150.8515778	-20.26314926
148.92482	-20.07283401
148.9582672	-20.06318474
148.9386749	-20.06734848
148.9541931	-20.08506966
148.9561157	-20.10394287
148.8153229	-20.25338173
148.5797882	-20.14570808
148.8010254	-20.29733086
148.2743835	-20.02167892
149.1149139	-20.19784927
148.4488678	-20.03830528
149.0072174	-20.17323875
149.0093079	-20.17479134
148.6066284	-20.14949417
148.7573242	-20.22656441
148.8209076	-20.23189163
148.7779999	-20.72959518
148.7915955	-20.29678726
149.4189301	-19.48898888
148.7959595	-20.29909706
148.7926941	-20.75107956
148.47612	-20.00348282
149.0413208	-20.23356819
148.4749756	-20.01872063
148.4755554	-20.02669525
148.4690704	-19.99414444
148.4763336	-19.99939156
148.8137817	-20.25341225
148.8098908	-20.30286217
148.7839203	-20.30244064
148.9299927	-20.32267761
148.9926148	-20.22229195
149.1425018	-20.22736168
149.1603088	-20.2368145
148.475708	-20.04196358
148.8137817	-20.2606411
148.8147888	-20.25654411
148.9255676	-20.26183891
148.7464294	-20.25092316
148.9108582	-20.26172447
148.9175568	-20.26990128
148.9978485	-20.24028397
148.8606567	-20.33601952
148.4423676	-20.06514931
149.1420441	-20.23366547
149.1530151	-20.24010658
148.2844391	-20.03719139
148.2664795	-20.06920052
148.9801331	-20.19519615
149.0127411	-20.24419212
148.9922028	-20.35527611
148.9969482	-20.35725975
149.1737366	-20.24800873
149.2449799	-21.13315773
148.2955627	-20.08224487
149.0800934	-20.26204109
148.3085175	-20.10821152
149.0547333	-20.30198097
149.1846314	-20.25502205
149.0453644	-20.31279182
149.0419312	-20.2667141
149.0930786	-20.26375389
149.042038	-20.30731583
148.9645538	-20.34486198
148.9637299	-20.36150932
148.6239014	-20.01794243
148.6263123	-20.02226257
148.9832764	-20.31527519
148.8908234	-20.06110573
148.5386505	-20.06451797
149.3997955	-19.75977516
148.9546051	-20.31395149
148.9507141	-20.29681396
148.9478455	-20.33783913
148.9466248	-20.35720634
149.3714752	-19.76841354
149.3766174	-19.75582695
149.377533	-19.75484848
149.3776398	-19.75631523
149.1989136	-19.71930695
149.4855042	-19.74379349
148.9490356	-20.36409378
149.3795929	-19.75565338
149.2333069	-19.76042366
148.4833527	-18.90562248
149.075119	-20.27492523
149.0731659	-20.29553604
148.544281	-20.06041527
149.3364868	-19.74901962
149.3682556	-19.76073265
149.3665466	-19.76760483
150.3448334	-19.9741745
150.2393189	-19.9932003
150.3435822	-19.85396385
150.5123596	-20.09500122
149.5186768	-19.48023605
147.5262299	-18.79788971
147.6448364	-18.8224926
148.0166626	-18.7971859
147.9766693	-18.8237896
149.7247925	-19.62449837
147.8833466	-18.85930061
148.5487518	-19.20061874
148.8708649	-19.14626694
148.1646118	-18.85705757
147.7422638	-18.90699196
148.8194733	-19.12701416
147.9206696	-18.89479446
148.9287567	-19.1659832
148.5938263	-19.19772339
148.9598846	-19.19041443
148.8801117	-19.18770027
148.6118164	-19.2031517
148.9037628	-19.21391678
149.1853943	-19.79242516
149.118454	-19.80438423
149.1254883	-19.7527504
149.0735931	-19.80712891
149.4253998	-19.80061722
149.5877838	-19.51589012
147.8923035	-18.90571022
149.7431946	-19.52979279
149.5975189	-19.55791283
147.8682251	-18.90539932
149.5259399	-19.3914299
149.5384216	-19.53556633
149.5523071	-19.33899498
149.5789185	-19.42103958
149.6478424	-19.76291084
149.6520844	-19.49703407
149.6591492	-19.78281212
149.667984	-19.81144524
149.6715241	-19.53846359
147.6938324	-18.8633194
147.9512634	-18.89966774
149.4917145	-21.42358971
147.8968658	-18.9248848
147.9093018	-18.93882942
147.6944733	-18.95594597
148.8164215	-19.20934486
148.9847717	-19.27558517
148.617157	-19.26265907
148.550705	-19.25987816
149.5996857	-19.85923386
148.6320953	-19.31987572
148.632431	-19.34154129
149.6611176	-19.57308006
149.7082367	-19.5850811
149.5680389	-19.5813427
149.5048828	-19.58831215
149.6325531	-19.61058044
149.669754	-19.62962532
149.7697449	-19.60277557
149.7247772	-19.60995483
149.6794739	-19.97695732
149.6849518	-19.56377029
149.7013092	-19.54587936
149.7001495	-19.50313568
149.7085571	-19.65945053
149.754715	-19.71500969
149.7620087	-19.79163742
148.0328522	-18.81633377
148.0787201	-18.8542881
148.1506348	-18.87314415
148.1963196	-18.88841629
148.245224	-18.89240456
148.253067	-18.92404175
148.3179779	-18.93338776
148.2897644	-18.95526123
148.634491	-19.3591938
148.682785	-19.35120201
148.9898987	-19.34318352
148.727005	-19.35190201
148.3573456	-19.72500038
148.6594238	-19.42391014
149.7664185	-19.72271729
149.8499908	-19.61589622
149.8791351	-19.63298798
149.7592621	-19.6398983
149.8429718	-19.64156151
149.7195892	-19.65496635
149.7756348	-19.72782707
149.7539825	-19.66420555
149.5791016	-19.66706085
149.6917419	-19.67049789
149.762146	-19.78988457
149.7632599	-19.79142189
151.0743103	-20.66946983
149.7978516	-19.5679512
149.8359833	-19.95151711
149.8441467	-19.93984032
149.8712463	-19.60515594
149.8806305	-19.62174797
149.9077759	-19.67838669
149.918396	-19.65096664
149.9499359	-19.66402626
149.5381165	-19.69139862
148.0530396	-18.96915054
148.376648	-18.95051575
148.4267731	-18.9756794
147.5136108	-18.63195801
147.4896393	-18.67331696
148.5454407	-18.92514992
148.4841919	-18.98755074
147.3900604	-18.3849144
149.9264984	-19.66704559
149.9522705	-19.65864372
148.7792053	-19.37535858
148.7849274	-19.49802017
148.7217407	-19.4563446
148.7360077	-19.50256348
149.6523743	-19.6830101
149.7284393	-19.68892097
146.8711853	-18.48267555
147.0161133	-18.20892143
147.3842468	-18.26569939
147.4173431	-18.54785347
147.4417419	-18.55168343
147.4776917	-18.56454659
147.5818024	-18.42511177
148.294754	-18.87655067
147.801712	-18.49124527
148.0992127	-18.82547188
148.1201325	-18.78942108
148.1813202	-18.82021141
148.245224	-18.84744453
150.4971466	-20.10693741
148.7893219	-19.4530983
148.9986115	-19.41063881
148.8709106	-19.39793015
149.7590485	-19.71062469
148.8544312	-19.43570137
147.2053833	-18.36123848
149.8011475	-19.69753647
149.9095612	-19.69875526
149.9779816	-19.69270134
149.610733	-19.71202278
149.6127625	-19.72046471
149.6864014	-19.70529366
149.7428131	-19.70845795
148.4425659	-18.89353371
147.4487305	-18.41375351
147.1394196	-18.41486359
147.3492279	-18.42234421
147.0580902	-18.43182755
147.0376587	-18.50482941
148.3925476	-18.87726212
146.9695282	-18.15676689
146.9786682	-18.14605331
146.3462067	-18.93754005
146.6277008	-19.0226078
149.0942841	-19.22669411
149.0966339	-19.27848244
148.8240814	-19.4805069
149.0638275	-19.28318977
149.7666779	-19.7116375
149.807724	-19.71658516
149.9248352	-19.70869827
149.0314026	-19.37111664
148.8985901	-19.49141884
149.0201263	-19.20467186
149.9759064	-19.71895981
149.7086334	-19.7245388
149.9610901	-19.73672485
149.6237946	-19.78406334
149.7620544	-19.78318405
149.7865753	-19.74257851
147.1023254	-18.49254036
147.5223999	-18.43486214
146.4889069	-18.5564518
146.4874573	-18.60209465
146.6296234	-19.0282917
146.6094208	-19.03806686
146.5867157	-19.03454971
146.8807678	-19.10871315
149.1584625	-19.35162735
149.025528	-19.35000229
149.243515	-19.31081772
149.0430298	-19.32583809
149.187973	-19.33321953
149.2150726	-19.34224129
149.0970917	-19.35921288
149.1144409	-19.36029816
149.6833649	-19.74087906
149.6172638	-19.75793076
146.4949341	-18.63393593
149.6160278	-19.81798172
149.7326202	-19.83778763
149.7295837	-19.75511932
149.6540375	-19.75805664
149.6561585	-19.76452446
149.6593781	-19.76601601
149.7252197	-19.76840973
146.489151	-18.65820313
146.5060272	-18.63929176
146.4983673	-18.59331703
146.3310242	-18.6824894
146.4337311	-18.81227303
146.8099976	-19.16818237
146.8503571	-19.16638565
146.8645783	-19.15415764
146.8809662	-19.12154007
146.8821564	-19.11715317
146.8622284	-19.11130142
149.07164	-19.37266159
146.6920013	-18.75086212
149.4161682	-19.34141922
149.1848755	-19.36894798
149.0366058	-19.39489746
149.4507446	-19.44294167
149.7214508	-19.8028698
149.2259827	-19.45908928
149.6954193	-19.79045868
149.7052612	-19.8054924
146.5549622	-18.67755318
146.5115967	-18.67670441
146.5761414	-18.71694756
146.6447296	-18.74154854
149.7764893	-19.82637787
146.8152008	-19.11626816
146.8327637	-19.10866547
149.894928	-19.84568024
149.6300812	-21.26690483
146.7887116	-19.11935616
146.8347931	-19.18525124
146.8146515	-19.19767761
147.065567	-19.17939186
149.1563416	-19.45158958
149.053772	-19.49880409
149.5813294	-19.87267685
149.7187805	-19.87999916
146.5986633	-18.69507027
146.5834961	-18.68226433
149.6976013	-19.89555359
146.6103363	-18.76537895
146.6788025	-18.76471901
147.0628357	-19.24640274
147.062912	-19.27323532
147.9276733	-19.03274727
147.75914	-19.72694969
149.119339	-19.50007629
149.6322632	-19.46017265
149.8289032	-19.91683769
149.7793579	-19.94067192
149.7916565	-19.92757034
146.6660614	-18.77711105
146.5353851	-18.77733803
149.745224	-19.94345474
149.6238556	-19.96522522
146.5500641	-18.76878738
146.5207367	-18.77420425
146.5254211	-18.82943153
148.096695	-19.02057266
150.1007538	-19.83302116
148.3406982	-19.01529503
148.4292755	-19.03603363
148.3041382	-19.04730606
148.1815949	-19.05929375
148.0774231	-19.07060051
148.3637238	-19.7290554
149.7245941	-20.01020241
148.4610748	-19.08310509
148.3638153	-19.98838997
146.684906	-18.99560356
149.7550049	-19.99752617
149.7329559	-19.97673225
147.1483154	-18.50876045
150.0066986	-19.70957565
146.5375671	-18.84302711
146.6308746	-18.96382713
146.6191864	-18.97616577
147.1398468	-18.54733849
148.2013397	-19.08122635
148.2311096	-19.07741928
148.2468109	-19.09322357
148.2670441	-19.09339714
148.2869568	-19.09561729
148.3224945	-19.09608269
148.3063202	-19.10439682
148.298111	-19.19438744
148.8815155	-19.53052902
149.2391052	-21.16073608
148.9789429	-19.5239315
150.0976105	-19.81380081
148.9433594	-19.53862
148.9358215	-19.56092834
147.4454956	-18.49704361
150.0855103	-19.75622559
150.1234436	-19.78590012
150.1528931	-19.79887581
147.2984314	-18.62459183
147.4025574	-18.52807808
147.2317963	-18.54670715
147.1927795	-18.55063438
147.4989471	-18.56134033
147.0529633	-18.63109779
147.4259644	-18.62554359
148.3894043	-19.16968155
148.2958221	-19.14525986
148.3447723	-19.11131477
148.3848114	-19.12049294
148.9442291	-19.57868195
150.1833496	-19.82825089
148.5547333	-19.99648857
149.2216492	-19.51968384
149.2308807	-19.53125954
149.002182	-19.52801323
150.0761871	-19.82304573
150.2198944	-19.86567879
147.1030884	-18.69019508
147.2682953	-18.74611664
147.5388947	-18.49941254
148.3379669	-19.36690331
147.5714874	-18.57635307
147.8412476	-18.5816021
147.5544586	-18.6082859
148.0720978	-19.19550705
148.472229	-19.13640022
148.1885681	-19.12188721
148.1803589	-19.13153839
148.1595917	-19.18313789
149.3753815	-19.54483604
149.0437012	-19.53903961
149.0391693	-19.5559063
149.2728729	-19.53398705
150.313797	-19.92573357
149.3663635	-19.53208733
149.3952484	-19.53289223
149.387558	-19.53765297
149.38974	-19.51598167
149.3911743	-19.53505135
150.5904541	-20.05313492
150.2485352	-19.88918304
150.2930298	-19.8934269
150.3311157	-19.93745041
150.1625977	-19.90272141
150.1998596	-19.92139053
150.1786652	-19.9426136
150.6053162	-20.10505867
147.6332855	-18.6073761
147.5979919	-18.64159966
147.614975	-18.65775681
147.5656738	-18.65759468
147.563858	-18.66860008
150.6121368	-20.02293968
147.7172394	-18.64651299
147.8568726	-18.6938839
148.1832733	-19.19681931
148.349823	-19.27865601
150.6127014	-20.10313225
150.6154327	-20.07840347
148.0796814	-19.29451752
149.3964233	-19.54352951
149.3977661	-19.52812576
152.1327667	-20.91207886
149.3528748	-19.54730606
149.4338379	-19.54832458
150.6214905	-20.10549545
149.2478485	-19.57890129
149.2371979	-19.58856964
149.4944305	-19.57124138
150.2710724	-19.91143227
150.3347778	-19.94491577
150.3492127	-19.95414543
150.2074127	-19.95633316
150.6337738	-20.10962868
147.5423126	-18.72175407
147.8889771	-18.72080612
147.8416138	-18.73146439
147.8735199	-18.77412605
150.6439972	-20.07323074
147.7083893	-18.7698307
147.9459686	-18.75042152
147.9341278	-18.76456451
148.4358978	-19.32163239
148.0894318	-19.38344193
148.5639191	-19.03156471
148.6921082	-19.0863533
150.6448059	-20.09158707
148.6888275	-19.11245728
148.9068298	-19.1192894
149.4134979	-19.58921623
150.6627655	-20.14331055
150.6762695	-20.15525246
150.6821899	-20.14110184
149.4180603	-19.64511299
149.3734436	-19.69941521
149.8839874	-21.46553802
149.1835327	-19.68999863
149.3027649	-19.75041771
149.6642914	-21.47134399
149.9247589	-21.47615433
149.9111481	-21.48144341
150.8934631	-20.8062191
150.9542847	-20.76789093
150.9075165	-20.76881027
150.8964233	-20.78035736
150.8141174	-20.79827118
152.2345734	-20.92226219
150.9860992	-20.86349106
150.9531708	-20.88706779
150.6231537	-20.90464211
151.0033722	-20.83214569
152.2462311	-20.92517471
148.55513	-20.09395027
152.1759338	-20.92093468
152.2117462	-20.91632843
152.2227325	-20.92043114
152.2289734	-20.94096184
148.6515961	-20.21060181
148.6651306	-20.21146011
152.2584992	-20.93284798
152.327301	-20.96430588
148.5447388	-20.07486534
148.5541992	-20.07240105
151.0149384	-20.53880119
148.6665039	-20.19644928
149.9203949	-21.4895401
151.087616	-20.53092194
149.8934937	-21.49390602
149.9296722	-21.49528885
150.5284576	-20.98368073
149.913559	-21.49962997
150.5351868	-20.9407692
150.5948181	-20.37755775
150.5209656	-21.01173019
150.6589966	-20.95217323
150.6017456	-20.58701515
148.6743317	-20.18635941
150.9179535	-20.96454239
150.5147553	-20.18414879
150.5562286	-20.35976982
150.5596924	-20.32524681
150.5626526	-20.32019615
150.5777283	-20.4428997
150.5852051	-20.21082687
150.5897827	-20.44947815
151.0013123	-20.61915016
148.7758026	-20.25955772
150.5085907	-21.05124092
150.4547272	-21.07901001
150.9520111	-20.97310638
148.7892151	-20.27570343
150.0818329	-21.02591896
150.2562256	-21.06552696
150.2388763	-21.11513329
151.0318451	-20.63998795
151.045044	-20.65534019
151.0140839	-20.67880058
150.9949646	-20.69497871
151.0361786	-20.68518829
150.6060028	-20.2727375
150.6085968	-20.32735062
150.630188	-20.44201088
150.6314545	-20.37263298
150.6325531	-20.38067055
150.6352997	-20.26913643
150.6360779	-20.37752151
150.6374359	-20.23855591
150.6504059	-20.49994469
150.423584	-21.05682755
150.6771393	-20.47095871
150.6786041	-20.48099518
150.4895783	-21.04085922
151.088562	-20.69314384
151.0629578	-20.69101715
148.7973328	-20.27743721
148.8199463	-20.33912468
148.9003601	-20.47769928
148.9053955	-20.50421715
150.4814606	-21.12298584
150.3092804	-21.46756744
151.1109924	-20.71712112
151.1535797	-20.7178154
151.1512604	-20.73327637
151.0157623	-20.74736214
150.9948883	-20.70257759
152.1602936	-20.92708778
151.0414429	-20.71847916
151.0482025	-20.72468758
150.6808777	-20.24599648
150.6901245	-20.48028755
150.693161	-20.46883392
150.699997	-20.17978096
150.7073059	-20.46684074
150.715622	-20.52830124
150.720108	-20.46941948
150.7221069	-20.62629128
150.7241211	-20.22906494
149.9826813	-20.30686188
148.9167328	-20.53463364
148.9334869	-20.3204937
150.2419128	-20.51556396
150.381424	-20.53423691
150.1259766	-20.57020569
151.0679627	-20.80563736
151.0578156	-20.88191795
150.732254	-20.21859932
151.0873261	-20.80488396
151.1979523	-20.76546669
151.1970673	-20.77748299
151.1571198	-20.79952049
151.0027618	-20.81661987
150.7463989	-20.35470009
150.7336731	-20.46549034
150.7369843	-20.42467499
150.7374573	-20.2263031
150.7376556	-20.43253517
150.7555847	-20.44333839
150.7607117	-20.4205246
150.7641449	-20.40253448
150.4511108	-20.67592812
149.068573	-20.28569221
150.4465942	-20.68468094
150.4344025	-20.60325623
150.4489441	-20.68940353
150.3817291	-20.60163498
150.3896332	-20.64429283
151.1858215	-20.86876297
151.210846	-20.93144608
151.2294159	-20.84253693
150.7782288	-20.45646095
151.2060242	-20.89480209
151.2480164	-20.86843872
151.2394409	-20.92861366
150.7661591	-20.15852928
150.7696686	-20.40394783
150.7700653	-20.20286369
150.7727814	-20.70088959
150.7798157	-20.70519066
150.7798309	-20.57594681
150.4501801	-20.64879608
150.4516144	-20.68408012
150.4566956	-20.68958282
150.4611054	-20.69063568
151.1914215	-20.90111923
151.0428162	-20.91514969
151.3342438	-20.83993912
151.3048554	-20.88574791
151.326294	-20.94240761
150.7825623	-20.41401482
150.7971497	-20.20373344
150.7983246	-20.56061745
150.8034363	-20.3007412
150.8418579	-20.59078407
150.8418732	-20.24764824
142.3482056	-10.84471703
150.8755951	-20.59356499
150.8790283	-20.58362961
148.9647369	-20.36758232
149.141037	-20.67612839
148.963089	-20.36922455
148.8915863	-20.48501778
150.8925171	-20.63371086
150.4657593	-20.63415337
150.2307282	-20.6812706
150.2871399	-20.65514565
149.9682617	-20.1468544
150.1860962	-20.70088959
150.415329	-20.68364525
151.1835175	-20.96024895
151.2466888	-20.97012901
151.3562012	-20.95941734
151.3448944	-21.01217842
151.3388214	-20.9841404
151.4033661	-20.96608734
151.3026581	-20.98554993
150.894043	-20.43728828
150.8943787	-20.57236481
150.8793335	-20.30348587
150.890686	-20.64827156
150.8920746	-20.62711716
150.8987885	-20.64043999
149.9417419	-20.04980278
149.243454	-21.09716797
150.4682312	-20.71710205
152.0720673	-20.94542694
149.973114	-20.02596855
150.4846344	-20.78170204
150.4537659	-20.80457306
150.9485474	-20.44281387
150.3760834	-20.81850624
151.4776917	-20.99131012
151.9689941	-20.88855743
152.1799316	-20.93001175
152.2514496	-20.96151733
152.2784882	-20.9671917
150.8995361	-20.6640892
150.900238	-20.6577301
150.9006805	-20.64913177
150.9088745	-20.68639565
150.9106293	-20.64838219
150.9137116	-20.6439476
150.9281769	-20.83177948
150.9331207	-20.36883736
150.37883	-20.85866737
150.0326538	-20.90947533
151.0145264	-20.81394577
150.0803223	-20.96219444
152.395401	-20.98940277
152.064209	-20.98535919
152.0860291	-20.9924736
152.11026	-21.00201988
149.2867737	-21.27493477
150.9536743	-20.39195442
150.9695587	-20.41433525
150.9808655	-20.79942322
150.9874878	-20.43544197
151.0220032	-20.47303963
151.0348816	-20.55537224
151.0369263	-20.48509979
151.0515289	-20.49710083
151.0680084	-20.86791801
149.2654724	-21.17368317
149.3018799	-21.29310036
149.3253784	-21.32810211
149.3191681	-21.37216187
149.3334198	-21.41295242
150.7110748	-20.51370049
150.8618622	-20.51245499
151.0752258	-20.80616951
150.061615	-20.27863693
150.8017883	-20.52220154
150.7584381	-20.52812195
150.5615082	-20.56393242
150.5761414	-20.54076958
150.5921783	-20.56747246
150.7540894	-20.54816246
151.1055298	-20.82013512
150.7232361	-20.56340408
150.7733765	-20.56638336
148.6956787	-20.26680374
149.3374786	-21.42988205
149.006958	-20.40604973
149.1159973	-20.59808922
151.0733185	-20.86066246
151.1061401	-20.70207977
151.1200867	-20.55818939
150.6130219	-20.98432922
150.7248383	-20.98160744
151.2059631	-20.84147453
151.2214966	-20.94626999
151.2506714	-20.94625282
151.2628021	-20.94341278
149.4582825	-21.45476913
149.4939728	-21.46794701
149.391449	-21.4749527
149.3960114	-21.49760056
149.8979645	-21.01667213
150.8222656	-20.56455612
150.8385315	-20.56871796
150.9977264	-20.55450821
150.7458649	-20.57420349
150.8647919	-20.58458519
148.9394379	-20.33461189
150.7667542	-20.59622574
151.5072479	-20.86816406
151.5287018	-20.96113777
151.552002	-20.89334869
151.2635498	-20.80905342
151.2976227	-20.82970047
151.364624	-20.99393082
151.3704071	-20.99651337
151.3710175	-20.95566177
151.3793182	-20.99149513
151.3977203	-20.86470604
149.5475464	-21.03016663
149.9355469	-21.1026268
150.7327423	-20.62347031
150.8036041	-20.62533188
150.9018555	-20.61783409
150.8534851	-20.61770821
151.7663422	-20.97468758
150.9172363	-20.60783577
151.5678864	-20.97740173
151.5887451	-20.95644569
151.6156311	-20.92254066
151.6507721	-20.98627472
151.4007111	-20.80971146
151.4406586	-20.83052635
151.6612244	-20.94258499
151.663147	-20.90677071
151.7044678	-20.92920494
151.7232971	-20.95382118
151.7316742	-20.97829056
151.4535675	-20.91462517
151.4592285	-20.90550995
151.4677124	-20.84673691
151.4718018	-20.90851784
151.4767761	-20.85103226
151.4808197	-20.85873985
151.3386383	-20.99990273
150.4405518	-20.73745537
150.4567871	-20.74164963
